game_number,game_type,player_id,year_group,player_name,position,team,team_score,opponent,opponent_score,game_outcome,winner,past_meeting,played_game,starter,two_pt_make,two_pt_miss,three_pt_make,three_pt_miss,ft_make,ft_miss,fg_made,fg_miss,fg_attempts,fg_pct,three_pt_pct,ft_pct,reb,ast,stl,blk,fouls,pts,efficiency,minutes,experience,team_strength
25,Playoffs,34,2027,Bastien,Forward,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,Yes,Starter,4.0,3.0,2.0,6.0,1.0,1.0,6.0,9.0,15.0,40,25,50,1.0,3.0,3.0,0.0,1.0,15,18.0,32,,62
25,Playoffs,35,2026,Nene,Center,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,62
25,Playoffs,36,2028,Faiz,Forward,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,Yes,Starter,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,100,No shots attempted,25,5.0,0.0,1.0,0.0,4.0,3,4.0,24,,62
25,Playoffs,37,2026,Kwamena,Guard,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,Yes,Substitute,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,66.67,100,No shots attempted,0.0,0.0,0.0,0.0,0.0,5,6.0,34,,62
25,Playoffs,38,2026,Moses,Guard,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,62
25,Playoffs,39,2028,Solo,Forward,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,62
25,Playoffs,40,2027,Serweh,Forward,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,21,,62
25,Playoffs,41,2028,Asher,Guard,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,3.0,2.0,2.0,0.0,1.0,0,6.0,38,,62
25,Playoffs,42,2027,Mizzy,Center,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,29,,62
25,Playoffs,43,2027,Smart,Guard,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,62
25,Playoffs,44,2027,Daniel,Forward,Hillblazers,58,Ashknights,71,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,38,,62
26,Playoffs,1,2026,Benson Kas-Vorsah,Center,Ashknights,89,Hillblazers,82,Won,Ashknights,Won,Yes,Starter,2.0,4.0,1.0,9.0,1.0,1.0,3.0,5.0,8.0,18.75,10,50,8.0,3.0,2.0,0.0,1.0,8,19.0,40,,94
26,Playoffs,2,2025,Elton Gamor,Guard,Ashknights,89,Longshots,82,Won,Ashknights,Won,Yes,Starter,3.0,4.0,4.0,1.0,0.0,0.0,3.0,4.0,7.0,58.33333333,80,No shots attempted,10.0,0.0,3.0,0.0,4.0,18,26.0,21,Rookie,94
26,Playoffs,3,2026,Sean Yeboah,Forward,Ashknights,89,Longshots,82,Won,Ashknights,Won,Yes,Starter,14.0,11.0,1.0,1.0,7.0,5.0,12.0,10.0,22.0,55.55555556,50,58.33333333,18.0,6.0,3.0,0.0,2.0,38,72.0,35,,94
26,Playoffs,4,2026,Trueman Mabumbo,Forward,Ashknights,89,Longshots,82,Won,Ashknights,Won,Yes,Starter,2.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,7.0,50,50,50,4.0,6.0,1.0,0.0,3.0,18,25.0,36,,94
26,Playoffs,5,2027,Alex Yeboah,Center,Ashknights,89,Longshots,82,Won,Ashknights,Won,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,No shots attempted,No shots attempted,No shots attempted,,,,,,0,-3.0,37,,94
26,Playoffs,6,2025,Pascal,Center,Ashknights,89,Longshots,82,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,Rookie,94
26,Playoffs,7,2028,Vincent Chanayire,Center,Ashknights,89,Longshots,82,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,,94
26,Playoffs,8,2028,Elea Addae-Mensah,Forward,Ashknights,89,Longshots,82,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,94
26,Playoffs,9,2026,Charles Janney,Forward,Ashknights,89,Longshots,82,Won,Ashknights,Won,Yes,Starter,3.0,8.0,0.0,3.0,1.0,0.0,5.0,5.0,10.0,21.42857143,0,100,14.0,4.0,3.0,2.0,2.0,7,29.0,32,,94
26,Playoffs,10,2028,Daniel Darko,Center,Ashknights,89,Longshots,82,Won,Ashknights,Won,Yes,Substitute,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,No shots attempted,No shots attempted,3.0,0.0,0.0,0.0,0.0,0,2.0,20,,94
26,Playoffs,11,2028,Aaron Sona Song,Guard,Ashknights,89,Longshots,82,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,29,,94
26,Playoffs,12,2027,Leslie,Forward,Ashknights,89,Longshots,82,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,94
26,Playoffs,13,2028,Kwabena Yiadom,Guard,Ashknights,89,Longshots,82,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,32,,94
26,Playoffs,14,2028,Elikem Ameyibor,Guard,Ashknights,89,Longshots,82,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,94
26,Playoffs,15,2028,Keoni Mensah Daniels,Center,Ashknights,89,Longshots,82,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,94
26,Playoffs,16,2028,Joseph Izumbo,Center,Ashknights,89,Longshots,82,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,94
26,Playoffs,30,2027,Raymond,Forward,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,Yes,Starter,4.0,3.0,2.0,1.0,0.0,1.0,2.0,5.0,7.0,50,33.33333333,41.66666667,12.0,13.0,10.0,2.0,2.0,14,46.0,33,,62
26,Playoffs,31,2027,Ato,Guard,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,Yes,Starter,5.0,4.0,4.0,9.0,0.0,0.0,5.0,3.0,8.0,64.28571429,0,27.27272727,14.0,10.0,1.0,4.0,4.0,22,49.0,23,,62
26,Playoffs,32,2027,Awindor,Forward,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,Yes,Starter,11.0,3.0,2.0,9.0,2.0,4.0,7.0,17.0,24.0,59.09090909,36.36363636,41.46341463,12.0,3.0,2.0,2.0,1.0,30,40.0,36,,62
26,Playoffs,33,2027,Nigel,Forward,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,28,,62
26,Playoffs,34,2027,Bastien,Center,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,Yes,Starter,2.0,5.0,2.0,9.0,0.0,0.0,6.0,9.0,15.0,60,0,37.5,1.0,1.0,1.0,0.0,3.0,10,7.0,31,,62
26,Playoffs,35,2026,Nene,Guard,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,Yes,Substitute,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,5.0,0.0,0.0,0.0,1.0,2,6.0,30,,62
26,Playoffs,36,2028,Faiz,Center,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,Yes,Starter,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,4.0,0,-2.0,21,,62
26,Playoffs,37,2026,Kwamena,Forward,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,Yes,Substitute,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,60,0,25,5.0,1.0,2.0,0.0,4.0,4,9.0,30,,62
26,Playoffs,38,2026,Moses,Guard,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,62
26,Playoffs,39,2028,Solo,Center,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,62
26,Playoffs,40,2027,Serweh,Forward,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,62
26,Playoffs,41,2028,Asher,Center,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,no,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,,62
26,Playoffs,42,2027,Mizzy,Center,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,27,,62
26,Playoffs,43,2027,Smart,Forward,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,62
26,Playoffs,44,2027,Daniel,Guard,Hillblazers,82,Ashknights,89,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,25,,62
